patent_id,compound_name,NR_phr,SBR_phr,BR_phr,NBR_phr,EPDM_phr,IIR_phr,FKM_phr,ENR_phr,CR_phr,carbon_black_phr,silica_phr,silane_coupling_phr,oil_phr,resin_phr,antioxidant_phr,wax_phr,sulfur_phr,primary_accelerator_phr,secondary_accelerator_phr,zinc_oxide_phr,stearic_acid_phr,accelerator_phr,primary_accelerator_raw,primary_accelerator_type,secondary_accelerator_raw,secondary_accelerator_type,antioxidant_raw,antioxidant_type,sulfur_type,cure_system_type,oil_raw,oil_type,is_oil_extended,silane_raw,silane_type,SBR_type,SBR_styrene_content_pct,SBR_vinyl_content_pct,SBR_grade,BR_cis_content_pct,BR_grade,NR_grade,elastomer_mooney_raw,CB_grade,CB_N2SA_m2g,CB_DBP_ml100g,CB_CTAB_m2g,silica_grade,silica_N2SA_m2g,silica_CTAB_m2g,mixer_type,mooney_viscosity,mooney_scorch_t5,ts2_min,Tc10_min,t90_min,Tc50_min,hardness_shore_A,M100_MPa,M300_MPa,tensile_strength_MPa,elongation_at_break_percent,tan_delta_0C,tan_delta_60C,abrasion_loss_mm3,rebound_60C_percent,mixing_temp_C,vulcanization_temp_C,vulcanization_time_min,mixing_stages,nonproductive_drop_temp_C,productive_drop_temp_C,qc_hard_issues,qc_soft_issues,qc_flags,qc_repaired
US5126501A,Compound 9E,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,16.0,,71.0,,83.0,5.3,,16.2,259.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 9F,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,9.0,,49.0,,84.0,5.8,,16.6,258.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 9G,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,8.0,,44.0,,85.0,5.9,,15.8,250.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 9H,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,7.0,,43.0,,85.0,6.0,,16.3,256.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10A,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,4.0,,60.0,,80.0,3.8,12.8,18.0,413.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10B,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,5.0,,30.0,,80.0,4.1,13.2,17.6,401.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10C,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,6.0,,27.0,,81.0,4.1,13.2,19.1,422.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10D,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,6.0,,26.0,,82.0,4.6,14.4,18.9,410.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10E,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,5.0,,26.0,,85.0,4.9,15.3,17.8,350.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10F,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,4.0,,51.0,,80.0,3.6,12.6,18.4,425.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10G,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,3.0,,46.0,,81.0,4.3,14.5,18.6,385.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10H,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,3.0,,30.0,,81.0,4.4,15.6,22.2,427.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10J,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,2.0,,19.0,,80.0,4.8,16.6,20.7,379.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10K,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,4.0,,24.0,,81.0,4.1,13.5,19.6,426.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10L,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,4.0,,25.0,,79.0,4.2,14.4,20.4,417.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10M,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,3.0,,21.0,,82.0,5.3,16.5,21.3,400.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10N,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,2.0,,18.0,,85.0,6.3,18.9,20.5,331.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10P,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,4.0,,23.0,,82.0,4.5,14.5,19.5,405.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10Q,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,4.0,,23.0,,82.0,5.3,16.4,20.6,388.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10R,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,3.0,,21.0,,82.0,5.3,16.6,20.1,368.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 10S,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,2.0,,20.0,,87.0,6.8,,18.5,278.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11A,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,4.0,,60.0,,80.0,3.8,12.8,18.0,413.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11B,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,5.0,,30.0,,80.0,4.1,13.2,17.6,401.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11C,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,6.0,,27.0,,81.0,4.1,13.2,19.1,422.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11D,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,6.0,,26.0,,82.0,4.6,14.4,18.9,410.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11E,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,5.0,,26.0,,85.0,4.9,15.3,17.8,350.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11F,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,4.0,,45.0,,83.0,4.3,14.7,19.8,405.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11G,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,5.0,,40.0,,80.0,4.1,15.2,20.4,393.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11H,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,4.0,,33.0,,81.0,4.9,16.6,20.3,375.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11J,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,4.0,,29.0,,85.0,6.2,,18.0,289.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11K,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,6.0,,27.0,,81.0,4.6,15.5,22.3,432.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11L,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,5.0,,24.0,,79.0,4.3,15.3,21.3,401.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11M,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,5.0,,23.0,,81.0,4.5,15.1,20.7,402.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11N,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,5.0,,24.0,,82.0,5.6,17.9,20.1,339.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11P,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,5.0,,22.0,,83.0,4.9,16.4,19.9,363.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5126501A,Compound 11Q,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.25,1.0,0.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,4.0,,23.0,,84.0,5.6,17.6,20.4,351.0,,,,,,150.0,,,,,,silica_without_silane,,False
US5620939A,Example 9,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,Antioxidant,6PPD,soluble,CV,Oil,naphthenic,False,,,SSBR,10.0,,solution styrene-butadiene rubber (10% bound styrene),,Budene 1207,,,,,,,,,,internal,,,,,,,65.7,1.8,7.3,15.5,580.0,,,,,,,,,,,,,,False
US5620939A,Example 10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,Antioxidant,6PPD,soluble,CV,Oil,naphthenic,False,,,,,,,,MVPBD: medium vinyl BR (vinyl ~50%); HVPBD: high vinyl BR (vinyl ~63%); SHVPBD: super-high vinyl BR (vinyl ~82%),,,,,,,,,,internal,,,,,,,64.5,1.7,7.1,15.6,587.0,,,,,,,,,,,,,,False
US5620939A,Example 11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,Antioxidant,6PPD,soluble,CV,Oil,naphthenic,False,,,,,,,,MVPBD: medium vinyl BR (vinyl ~50%); HVPBD: high vinyl BR (vinyl ~63%); SHVPBD: super-high vinyl BR (vinyl ~82%),,,,,,,,,,internal,,,,,,,64.1,1.7,7.1,15.3,577.0,,,,,,,,,,,,,,False
US5620939A,Example 12,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,Antioxidant,6PPD,soluble,CV,Oil,naphthenic,False,X50S,TESPT,,,,,,MVPBD: medium vinyl BR (vinyl ~50%); HVPBD: high vinyl BR (vinyl ~63%); SHVPBD: super-high vinyl BR (vinyl ~82%),,,,,,,,,,internal,,,,,,,61.6,2.1,9.8,15.3,438.0,,,,,,,,,,,,,,False
US5620939A,Example 13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,Antioxidant,6PPD,soluble,CV,Oil,naphthenic,False,X50S,TESPT,,,,,,MVPBD: medium vinyl BR (vinyl ~50%); HVPBD: high vinyl BR (vinyl ~63%); SHVPBD: super-high vinyl BR (vinyl ~82%),,,,,,,,,,internal,,,,,,,65.5,2.3,9.8,15.7,459.0,,,,,,,,,,,,,,False
US5620939A,Example 14,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,Antioxidant,6PPD,soluble,CV,Oil,naphthenic,False,X50S,TESPT,,,,,,MVPBD: medium vinyl BR (vinyl ~50%); HVPBD: high vinyl BR (vinyl ~63%); SHVPBD: super-high vinyl BR (vinyl ~82%),,,,,,,,,,internal,,,,,,,64.3,2.2,9.4,14.7,443.0,,,,,,,,,,,,,,False
US5616639A,Sample A,0.0,65.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,85.0,6.8,41.0,0.0,2.5,3.5,1.4,2.0,2.0,2.5,3.0,4.0,Sulfenamide and Guanidine type accelerators,MBT,Guanidine,DPG,diarylparaphenylene diamine and dihydrotrimethylquinoline type,6PPD,insoluble,SEV,aromatic processing oil,TDAE,False,bis-3-triethoxysilylpropyl tetrasulfide (50% active) as X50S (50/50 blend with N330 carbon black),TESPT,ESBR,23.0,,Plioflex 1712,95.0,Budene 1254,,,N330,,,,Zeosil 1165 MP,,,Banbury,,,,,,,,,,,,,,,,165.0,,,3.0,165.0,110.0,,,,True
US5616639A,Sample B,0.0,65.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,85.0,6.8,41.0,0.0,2.5,3.5,1.4,2.0,2.0,2.5,3.0,4.0,Sulfenamide and Guanidine type accelerators,MBT,Guanidine,DPG,diarylparaphenylene diamine and dihydrotrimethylquinoline type,6PPD,insoluble,SEV,aromatic processing oil,TDAE,False,bis-3-triethoxysilylpropyl tetrasulfide (50% active) as X50S (50/50 blend with N330 carbon black),TESPT,,,,,95.0,Budene 1254,,,N330,,,,Zeosil 1165 MP,,,Banbury,,,,,,,,,,,,,,,,165.0,,,3.0,165.0,110.0,,,,True
US5616639A,Sample C,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,85.0,6.8,35.0,0.0,2.5,3.5,1.4,2.0,2.0,2.5,3.0,4.0,Sulfenamide and Guanidine type accelerators,MBT,Guanidine,DPG,diarylparaphenylene diamine and dihydrotrimethylquinoline type,6PPD,insoluble,SEV,aromatic processing oil,TDAE,False,bis-3-triethoxysilylpropyl tetrasulfide (50% active) as X50S (50/50 blend with N330 carbon black),TESPT,,,,,95.0,Budene 1254,,,N330,,,,Zeosil 1165 MP,,,Banbury,,,,,,,,,,,,,,,,165.0,,,3.0,165.0,110.0,,,,True
US5616639A,Sample X,30.0,34.9,35.1,0.0,0.0,0.0,0.0,0.0,0.0,6.8,85.0,6.8,28.0,0.0,2.5,3.5,1.4,2.0,2.0,2.5,3.0,4.0,Sulfenamide and Guanidine type accelerators,MBT,Guanidine,DPG,diarylparaphenylene diamine and dihydrotrimethylquinoline type,6PPD,insoluble,SEV,aromatic processing oil,TDAE,False,bis-3-triethoxysilylpropyl tetrasulfide (50% active) as X50S (50/50 blend with N330 carbon black),TESPT,ESBR,23.0,,Plioflex 1712,95.0,Budene 1254,SMR5,,N330,,,,Zeosil 1165 MP,,,Banbury,,,,,,,,,,,,,,,,165.0,,,3.0,165.0,110.0,,,,True
US5654384A,Example 1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,False
US5654384A,Example 2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,False
US5654384A,Example 3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,False
US5654384A,Example 4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,False
US5654384A,Example 5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,False
US5654384A,Example 6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,False
US5654384A,Example 7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
US5654384A,Example 8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
US5654384A,Example 9,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,6-PPD,6PPD,soluble,CV,,naphthenic,False,,,SSBR,10.0,,,,Budene 1207,,,,,,,,,,,,,,,,,65.7,1.8,7.3,15.6,580.0,,,,,,,,,,,,,,False
US5654384A,Example 10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,6-PPD,6PPD,soluble,CV,,naphthenic,False,,,,,,,,,,,,,,,,,,,,,,,,,64.5,1.7,7.1,15.6,587.0,,,,,,,,,,,,,,False
US5654384A,Example 11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,6-PPD,6PPD,soluble,CV,,naphthenic,False,,,,,,,,,,,,,,,,,,,,,,,,,64.1,1.7,7.1,15.3,577.0,,,,,,,,,,,,,,False
US5654384A,Example 12,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,6-PPD,6PPD,soluble,CV,,naphthenic,False,X50S,TESPT,,,,,,,,,,,,,,,,,,,,,,,61.6,2.1,9.8,15.3,438.0,,,,,,,,,,,,,,False
US5654384A,Example 13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,6-PPD,6PPD,soluble,CV,,naphthenic,False,X50S,TESPT,,,,,,,,,,,,,,,,,,,,,,,65.5,2.3,9.8,15.7,459.0,,,,,,,,,,,,,,False
US5654384A,Example 14,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.0,28.0,0.0,2.0,2.0,1.4,1.7,2.0,3.5,2.0,3.7,CBS,CBS,DPG,DPG,6-PPD,6PPD,soluble,CV,,naphthenic,False,X50S,TESPT,,,,,,,,,,,,,,,,,,,,,,,64.3,2.2,9.4,14.7,443.0,,,,,,,,,,,,,,False
US5681874A,Ex 1,30.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sulfenamide,other,guanidine,other,,,,,Aromatic Oil,TDAE,True,,,ESBR,31.0,,Cariflex S5820,42.0,BUD 1209,,,N234,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,False
US5681874A,Test A,35.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,44.6,0.0,2.0,1.5,1.5,1.5,0.5,3.0,2.0,2.0,sulfenamide,other,guanidine,other,,,,,Aromatic Oil,TDAE,False,,,,,,,42.0,BUD 1209,,,N234,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,primary_accel_type_missing; secondary_accel_type_missing,,True
US5681874A,Test B,35.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,40.0,3.2,44.0,0.0,2.0,1.5,1.5,1.5,0.5,3.0,2.0,2.0,sulfenamide,other,guanidine,other,,,,,Aromatic Oil,TDAE,False,bis-3-triethoxysilylpropyl tetrasulfide (50% active) as X50S,other,,,,,42.0,BUD 1209,,,N234,,,,Zeosil 1165 MP,,,,,,,,,,,,,,,,,,,,,,5.0,,,,primary_accel_type_missing; secondary_accel_type_missing,"silane_type_mismatch(raw='bis-3-triethoxysilylpropyl tetrasulfide (50% active) as X50S',llm='other',ref='other')",True
